nom_station;nbre_pdc;puissance_nominale;gratuit;consolidated_longitude;consolidated_latitude
FRC01 - PLACE DE LEUROPE;2;24000;false;4.773797;45.738293
MULHOUSE - Parking Flammarion;5;7;TRUE;7.3315501;47.746336
FERRIÈRE-LA-PETITE - Place Charles Tondeur;2;22.0;false;4.020205974578857;50.238651275634766
VALBONNE - PARKING NAUTIPOLIS;2;0;false;7.054662;43.62566
MAUREILLAS - Route De Las Illas;2;22;false;2.809221029281616;42.48988342285156
AGNEAUX - Rue Antoine LAVOISIER;2;22;false;-1.132432;49.1121181
NEU01 - CENTRE;2;7000;false;4.838506;45.877467
Metropolis - Citadine - Rueil-Malmaison - Rue des Bons Raisins;1;2.30;false;2.195013;48.872781
VENDEVILLE - Rue de Seclin;2;18;TRUE;3.080624;50.576416
Landaul - Place de la Mairie;2;18;false;-3.076174;47.748351
SIEG63 - ePremium - Courpiere - Roses;2;25;false;3.535703;45.755722
AMPUIS - PARKING MAISON MEDICAL;2;22000;false;4.810038;45.487663
LIDL GISORS;2;22;FALSE;1.7638707;49.2764924
VITRY LE FRANCOIS - Rue Du Vieux Port;2;22;TRUE;4.59147;48.726141
DOUAI - Place du Barlet;2;22;TRUE;3.082288;50.364925
MENDE - Boulevard Lucien Arnault;2;36;TRUE;3.499025;44.519366
"Le-Puy-En-Velay; Avenue Charles Dupuy";2;22;false;3.89164;45.04276
TOULOUSE - Av. Yves Brunaud;2;22.0;false;1.4666839838027954;43.618194580078125
"Rumilly; Corniche de la Néphaz";2;22;false;5.94101;45.8664
"La Valette Du Var; Parking Collège Daudet";2;22;false;5.981366;43.139698
STATION THEODORE BRAUN;1;22;0;4.74075;45.98117
RACQUINGHEM - Parking de la Poste;2;22;TRUE;2.356985;50.693123
LASTOURS - Parking Visiteurs D101;2;22.0;false;2.380833387374878;43.33277893066406
SAINT-GERMAIN-EN-LAYE - Pologne;5;7;TRUE;2.08819;48.8979
AUDRIX - LE BOURG PARKING PISCINE;2;22000;false;0.947273;44.879646
Paris | Rue Duroc  2;7;7;False;2.315725;48.84828
"Centre aquatique - 62140; Marconne";2;24;false;2.03235;50.364271
Bmw Mantes la Jolie;7;22.08;false;1.67677;48.990524
Bmw Mini Les Ulis;6;50.00;false;2.208125;48.688085
LA VILLE-DU-BOIS - PLACE BEAULIEU;2;22000;false;2.269996;48.657887
SAINT CYPRIEN - PLACE MACKENHEIM;2;22000;false;1.044134;44.868401
AVENUE LOMBART - FONTENAY-AUX-ROSES;6;7;FALSE;2.292852;48.789219
RELAIS FONTBELLEAU;4;175;False;-0.50616;44.87366
"Signes; Rue Ferraillette";2;22;false;5.862383;43.29057
MONTPELLIER - Pagézy - Place Francis Ponge;3;7.4;false;3.8845789432525635;43.60938262939453
OuestCharge - Diva Sp - Montsurs - Cenere;2;22.00;false;-0.556975;48.1350588
AUBERGENVILLE - Avenue De La Division Leclerc;2;22;TRUE;1.856247;48.958443
SAINT-LAURENT-DE-MURE - PARKING FOOT;2;22000;false;5.050034;45.686693
BORDEAUX - Bassin à flot;3;11;TRUE;-0.562121;44.867684
FLEURY - Rue Des Ecoles;2;18;TRUE;3.1347222;43.2275
OuestCharge - Diva Sp - Pellouailles-les-Vignes - Chapelle;2;22.00;false;-0.436901;47.521476
VEZAC - PLACE REGIS MAGNOL;2;22000;false;1.165397;44.834118
OuestCharge - Quick Charger Evtronic - Corze - Nationale;2;50;false;-0.359873;47.57017
LAGRASSE - Parking Avenue Des Condamines;2;3.7;false;2.620556116104126;43.92777252197266
"Allevard; Rue De La Republique";2;22;false;6.076071;45.392746
R3 - Norauto Reims Cormontreuil;5;22;FALSE;4.055979;49.213929
Paris | Boulevard Pasteur 41;5;7;False;2.313266;48.842644
CONFLUENCE - PKG N-1;1;22000;false;4.815993;45.74089
Levet;2;18;false;2.4072566;46.9254674
RIVEDOUX - PLACE DES LIONS;2;50000;false;-1.276077;46.159822
CHEVILLY-LARUE - Avenue de la croix du Sud;2;3.7;false;2.342586040496826;48.769775390625
METZ - Place du Général de Gaulle;1;36;TRUE;6.176559;49.11029
RELAIS L'AVEYRON;7;50;False;3.07982;44.329297
DRANCY - Rue Nouvelle;3;7.4;false;2.435706853866577;48.92424011230469
MASSAT - Place De L'Eglise;2;22.0;false;1.3470920324325562;42.88911437988281
ALBI - Stadium - Rue Colonnel Teyssier;2;43;TRUE;2.1663813;43.9215707
NOAILLES - PLACE CHARLES DE GAULLE;2;50000;false;1.523637;45.10095
CASTELNAU DE LEVIS - Rue Sicard Alaman;2;18.0;false;2.0854599475860596;43.93825149536133
SOLIDARAUTO 49;2;11;false;-0.48;47.45
SIGEIF - PIERRELAYE  SALLE POLYVALENTE;2;7000;false;2.15733;49.0218
BRUAY-SUR-L'ESCAUT - Place Fontaine;2;3.7;false;3.5355770587921143;50.39772415161133
DOUAI - Avenue du Maréchal de Tassigny;2;3.7;false;3.066171884536743;50.38101577758789
Kia Guéret;3;22.08;false;1.880525;46.183614
JLR Valenciennes;8;22.08;false;3.514331;50.330838
"Challes-Les-Eaux; Massettes 1";2;22;false;5.971748;45.545721
"IXINA; Le Cres";1;22;true;3.936256705171751;43.63943483453543
REALMONT  - Place Du Foirail;2;18;TRUE;2.191622;43.775694
JUILLAN - Pyrenees aeropole;2;18.0;false;0.007726999931037426;43.187355041503906
Mitsubishi Villeneuve d'Ascq;2;22.08;false;3.120473;50.632313
METZ - Muse;2;3.7;false;6.182878017425537;49.105892181396484
LIDL ST PIERRE SUR DIVES;2;22;FALSE;-0.0373753;49.020012
GAGNAC SUR GARONNE - Rue Du Chêne Vert;2;3.7;false;1.375372052192688;43.69704055786133
AGENCE DE NANTES;1;7;false;-1.6504833;47.2203496
NIMES HOPITAL - Héliport;2;18;TRUE;4.322489;43.823406
TARTAS - RUE LEON BLUM;4;4000;false;-0.814181;43.835133
PEYZAC LE MOUSTIER - D6 - PARKING SALLE DES FETES;2;22000;false;1.058212;44.995899
Gourin - Place Général de Gaulle;2;36;false;-3.600977;48.141016
REMOULINS - Parking Pont Du Gard - Rive Droite;2;3.7;false;4.541705131530762;43.9493293762207
BAGES - Rue Des Elysiques;2;3.7;false;2.98972225189209;43.122501373291016
LES MAGES - Parking Cimetière;2;3.7;false;4.163658142089844;44.2275390625
"Aix-En-Provence; Avenue Winston Churchill";2;22;false;5.446349;43.519237
F.B Automobiles;2;22;true;9.2;42.45
"Neoules; 7 Avenue de Fontaine Marcellin";2;22;false;6.012054;43.311571
GAN - RUE LOUIS BIDAU;2;22000;false;-0.387803;43.231609
OuestCharge - Diva Sp - Meslay-Du-Maine - Poste;2;22.00;false;-0.551923;47.95096
OuestCharge - Diva Sp - Mouliherne - Anjou;2;22;false;0.014452;47.465705
NOEUX LES MINES - Avenue Pierre Guillon;2;22;TRUE;2.669687;50.472015
CASTELNAUDARY - Parking De La Gare;2;18;TRUE;1.9505556;43.3125
OuestCharge - Quick Charger Evtronic - Segre - Promenade;2;43.00;false;-0.869483;47.69788
ARRAS - Boulevard Schuman;2;22;TRUE;2.781572;50.297276
jardin des cevennes;1;22;false;3.42928004265;44.1805000305
saint herblain;2;22;false;-1.654645323753357;47.234375
COEUR DU PAYS HAUT - VILLE DE LANDRES;2;22000;false;5.804458;49.321175
HAZEBROUCK - Rue du Milieu;2;22.0;false;2.543916940689087;50.717872619628906
PBE01 - RUE LUCIE AUBRAC;2;7000;false;4.825499;45.70403
Ibis Styles Dreux;3;22;false;1.3696742;48.7316764
VILLEJUIF - Avenue de Paris;4;3.7;false;2.3659677505493164;48.799076080322266
"Ventabren; Avenue Charles de Gaulle";2;22;false;5.293237;43.54659
SABLE SUR SARTHE - Place De La République;2;36;TRUE;-0.328299;47.838988
VENEJAN - Foyer Maurice Fost;2;18;false;4.647684097290039;44.199825286865234
TERRASSON - PARKING JEANNE DARC;2;22000;false;1.302298;45.126183
STEENBECQUE - Place Jean Ruyssen;2;22.0;false;2.48524808883667;50.673797607421875
Fiat Mulhouse;9;22.08;false;7.357279;47.762349
"Montelimar; Palais des Congrès";2;22;false;4.744417;44.556301
Paris | Quai aux Fleurs 23;5;7;False;2.3505278;48.854847
OPEL/Fiat Valenciennes;10;22.08;true;3.55273;50.383801
LOUARGAT-PASSAGE DE LA MAIRIE;2;22000;false;-3.340143;48.566673
PUYLAURENS - Avenue De Revel;2;3.7;false;2.005876064300537;43.56714630126953
"VOIE DU PAPE; ZONE PYRÉNÉES AÉROPOLE; Télépor";6;22;0;0.00747;43.18841
Plumelin - Rue du Stade;2;18;false;-2.886022;47.861432
MARPENT - Rue des Frères Roucheau;2;22.0;false;4.079819202423096;50.29273223876953
"Annebault; Route de Lisieux";3;100;false;0.05630619;49.25483875
Ibis Styles Tours;6;80;false;0.698738;47.3358432
OuestCharge - Diva Sp - Angers - Louis Gain;2;22.00;false;-0.539925;47.469068
DOUAI - Boulevard Bréguet;2;22.0;false;3.0831949710845947;50.38080978393555
"Barcelonnette; Place Paul Reynaud";2;22;false;6.654159;44.387667
SAINT LARY SOULAN - Parking téléphérique;2;18;TRUE;0.31975;42.81658
LA FLECHE - Boulevard de Montréal;2;50;TRUE;-0.071584;47.697526
Bobigny - Hôtel Campanile;4;150;false;2.457028;48.905736
APPY - D20;2;3.7;false;1.7316319942474365;42.79026412963867
OuestCharge - Diva Sp - Cholet - Sabotiers;2;22;false;-0.897106;47.048993
BONNAT;2;22;False;1.908169;46.325814
BELLEGARDE - Rue Fanfonne Guillerme;2;18.0;false;4.515379905700684;43.755584716796875
"Mayres; Place du Chambon";2;44;false;4.11127;44.6663
SAINT-PRIEST-TAURION - ESPLANADE DU STADE;2;22000;false;1.330306;45.875523
CORNILLON - Parking Mairie;2;3.7;false;4.485788822174072;44.21849822998047
OuestCharge - Diva Sp - La Baule-Escoublac - Joffre (46);2;22;false;-2.388551;47.285563
Parking MAMBHOME;2;22;false;-0.6595715141555814;45.749626602859486
RAMBOUILLET - MAIRIE;2;22000;false;1.818773;48.645462
AIMARGUES - Avenue Des Anciens Combattants;2;22.0;false;4.208201885223389;43.683189392089844
NIMES - Avenue Jean Prouvé;2;18;false;4.352095127105713;43.81422805786133
Paris | Avenue Claude RÃ©gaud 3;3;22;False;2.372971;48.822433
OuestCharge - Diva Sp - Luçon - Abattoirs;2;22;false;-1.15782;46.45393
ECQUEVILLY - Place De Fresnes;2;22;TRUE;1.922582;48.948253
Mar Estang - Canet en Roussillon;6;7.36;false;3.031454;42.675068
"Mont-Dauphin; Le Fort";2;22;false;6.624609;44.670518
TOULOUSE - Place du Busca;2;22;TRUE;1.450576;43.587955
SOUSCEYRAC EN QUERCY - Place des condamines;2;36;TRUE;2.036896;44.87261
KIA - Reims - 22kW AC;1;22;false;4.0855646;49.2371711
Languidic - Place Joseph Guillerme;2;18;false;-3.159671;47.834239
PORTIRAGNES - Avenue De L'Egalité;2;18;false;3.338174819946289;43.30416488647461
OuestCharge - Diva Sp - Vallet - Pusterle;2;22.00;false;-1.266139;47.16296
5 ALLÉE DES ACACIAS - LE BRIDGE 33700 MERIGNA;10;22;0;0.6827;44.83631
OuestCharge - Diva Sp - Bouchemaine - Plessis;2;22;false;-0.620562;47.409902
JEUMONT - Rue lessines;2;3.7;false;4.098618984222412;50.297080993652344
TUCHAN - Promenade Du Docteur Chavanette;2;22.0;false;2.720278024673462;42.88861083984375
OuestCharge - Diva Sp - Saint-Andre-Des-Eaux - Parvis;2;22;false;-2.30994;47.313832
POMPORT - PARKING SALLE DES FETES;2;22000;false;0.417831;44.779984
"La Roche-Sur-Foron; Parking Clavel";2;22;false;6.31168;46.0665
GRAND VABRE - Place De La Mairie;2;3.7;false;2.3581619262695312;44.62900161743164
Paris | Rue de Rome 81;3;22;False;2.319768;48.882717
Armstrong France;2;22;0;3.9592363524417444;45.048291304036994
OuestCharge - Diva Sp - Martigne-Briand - Cousin;2;22.00;false;-0.429762;47.235004
Hyper U Reims;3;22;false;4.0811392;49.2415199
PARIS - Radio France;4;7;TRUE;2.279278;48.852062
SAVERDUN 3 - Allée Du Balouard;2;3.7;false;1.5743980407714844;43.23477554321289
Paris | boulevard Pereire 170;6;7;False;2.2922037;48.882423
Volvo Tarbes;7;50.00;false;0.105956;43.220969
VILLESEQUELANDE - Rue Saint Roch - Parking Halte Secondaire Canal Midi;2;22;TRUE;2.2280556;43.2391667
Veaugues;2;18;false;2.7572507;47.2576027
LE TEILLEUL - Place de l'Eglise;2;22;false;-0.8746268;48.5380251
"Chamonix-Mont-Blanc; Parking du Corzelet";2;22;false;6.8750103;45.9258487
CRITTM2A;11;22;0;2.5792;50.49925
CHATELLERAULT - Boulevard Victor Hugo - Parking Saint-Jacques;4;7.4;TRUE;0.5469507;46.8153115
PLOUDANIEL-ALLEE DES TILLEULS;2;22000;false;-4.311651;48.538128
Brico Cash Persan;3;22;false;2.2583237;49.1458264
"Le Bourget-Du-Lac; Hélios; avenue du Lac Léman";2;22;false;5.875138;45.639726
GAILLAC Hautepoul - Place Hautepoul;2;22;TRUE;1.897107;43.900986
ARGENTRE DU PLESSIS - RUE DES ETANGS;2;22000;false;-1.151765;48.057632
"Gaillard; Rue de Moellesulaz";2;22;false;6.2097281;46.1913894
PARKING DU VAL DE MOUGINS;2;22000;false;6.986055;43.598635
URT - PLACE DU MARCHE;2;22000;false;-1.292284;43.494446
ALES - Parc De La Tour Vieille;2;22.0;false;4.0798821449279785;44.1120491027832
"Coquainvilliers; Rue du Manoir de Prie 1";2;22;false;0.212054;49.2001
DAX - RUE DE TERCIS;2;22000;false;-1.066157;43.698608
Magné;2;18;false;0.3933;46.35718
"Roanne; Parking avenue de Lyon";2;22;false;4.0747703;46.0414962
INTERMARCHE SUPER ST JEAN (31);2;100;false;1.5076261;43.6503366
COUTANCES - Stade;2;22;false;-1.4536927;49.0515211
OuestCharge - Pulse 50 - Blain - Resistance;1;50.00;false;-1.761649;47.472946
Paris | Avenue d'IÃ©na 37;3;22;False;2.295469;48.86851
"Annecy Cran-Gevrier; Avenue Beauregard";2;22;false;6.09858;45.904
LONGUENESSE - Place de l'hotel de ville;2;22.0;false;2.245314836502075;50.73843002319336
QUERRIEN-PLACE DE LEGLISE;2;22000;false;-3.536914;47.959827
SIEG63 - ePremium - Lezoux - Lopick;2;22;false;3.3785739;45.828258
PALAISEAU - 9 ROUTE DE SACLAY;2;22000;false;2.234448;48.717192
BOULEVARD RAYMOND POINCARE - GARCHES;6;7;FALSE;2.170362;48.83852
MAS DES CARASSINS;4;12;false;4.83;43.78
3 Brasseurs Arras;3;22;false;2.7384301;50.299604
Würth Toulouse;1;22;false;1.400349;43.549642
MASSY – RUE PIERRE PICARD;2;22000;false;2.273265;48.73428
Banarge;1;22;false;0.1984829;44.6656545
"Falaise; Place du Docteur Cailloué";2;22;false;-0.201822;48.892605
LILLE - Grand Place;2;7;false;3.0635550022125244;50.63717269897461
TOUFFLERS - Rue des Ecoles;2;3.7;false;3.2285079956054688;50.660400390625
PIERRELATTE - Rue James WATT;2;3.4;false;4.704514026641846;44.37208557128906
RELAIS DE LA DEFENSE;8;150;False;2.247547;48.891207
COLLERET - Place de l'Europe;2;22;TRUE;4.074735;50.255886
SARP - Parking Office Du Tourisme;2;18;TRUE;0.58943;43.01893
Pandora;3;150;false;-1.6292594023148577;48.097034066785476
Saint_Ame;2;25;false;6.67;48.03
SARLAT LA CANEDA - PLACE DU MARCHE AUX NOIX;2;22000;false;1.21282;44.892532
SIGEAN - Place De L'Octroi;2;18;TRUE;2.9816667;43.0275
"Isigny-sur-Mer; Quai Aristide Briand";2;22;false;-1.101562;49.320122
JUZIERS - Impasse Des Tennis;2;22;TRUE;1.843938;48.991489
LEVALLOIS PERRET - Rue Ernest Cognacq / Parking André Citroën;4;7.4;false;2.2757511138916016;48.89704895019531
CAILLE PARKING DE LA MOULIERE;2;3;false;6.731209;43.77903
FLOIRAC - La barrière;2;36;false;1.6533629894256592;44.91292190551758
Paris | Boulevard des Capucines 7;3;4;False;2.33321;48.87063
McDonald's Luc la Primaube;2;22.08;false;2.55864;44.314098
TOULOUSE - Place de la Loire;4;22;TRUE;1.41034;43.58326
PULLMAN;6;7.4;true;1.45;43.61
CUXAC-CABARDES - Parking De L'Ecole;2;18;TRUE;2.2861111;43.3702778
VENDRES - Avenue du Port  - ZA Port de Vendres;2;22;TRUE;3.234;43.2201889
"Sainte-Florine; Parking Rue Anatole France";2;22;false;3.31931;45.40492
VIL06 - WILSON - TONKIN;2;24000;false;4.86727;45.774074
BEUVRAGE - Place du 11 Novembre 1918;2;18;TRUE;3.506969;50.38541
OuestCharge - Diva Sp - Angers - Fraternite;2;22;false;-0.560842;47.49153
G2S-MORDELLES;8;24;0;-1.83444;48.068958
DRANCY - Rue Nouvelle;3;7.4;TRUE;2.4357069;48.9242385
ROSCOFF-RUE CELESTIN SEITE;2;22000;false;-3.985369;48.724209
"Vienne; Place des Capucins";2;24;false;4.87667;45.52714
Villers-chemin;2;7.4;false;5.87;47.44
CAMPING LES AMARINES;2;7.36;false;4.47906106710434;44.22049963493783
MOLIETS - PARKING DU TENNIS;4;50000;false;-1.359458;43.849495
MURAT/VEBRE - Avenue Du Languedoc;2;3.7;false;2.859837055206299;43.68306350708008
Suzuki Annemasse;2;50.00;false;6.265239;46.20162
"Satillieu; Place du Collège";2;22;false;4.61752;45.151355
GAILLAC Salle des Fêtes - Rue Philippe Noiret;2;43;TRUE;1.893499;43.900581
PARENTIS EN BORN - PARKING MAIRIE- AVENUE GERMINAL;4;50000;false;-1.072901;44.353287
LAISSAC - Chemin De Maquefabes;2;22.0;false;2.8248510360717773;44.379539489746094
Paris | Rue Francois 1er 7;7;3;False;2.308419;48.865772
LOMPRET - Rue de l'église;2;3.7;false;2.989537000656128;50.67021179199219
JAMBVILLE - Rue Du Regard;2;22;TRUE;1.850597;49.046964
Le pavé des Minimes;3;50;false;1.4331819;43.6263478
Bmw Saumur;2;50.00;false;-0.129071;47.23024
LUMI'iN MALIJAI;3;12;false;6.050015999999999;44.04692499999999
COIGNIERES - Rue De Neauphle Le Château;2;22;TRUE;1.91861;48.75056
JLR - JFC - Lisieux;5;7.36;false;0.218674;49.168598
QUIÉVRECHAIN - rue Jean Mermoz;2;18.0;false;3.669368028640747;50.3965950012207
Priziac - Rue du Bel Air;2;18;false;-3.410638;48.060595
SOORTS HOSSEGOR - AVENUE DES CHARPENTIERS;4;50000;false;-1.390726;43.670666
VIL05 - GRATTE-CIEL - BRANLY;2;24000;false;4.881616;45.770826
LA CALMETTE - Zac Du Petit Verger;2;3.7;false;4.257489204406738;43.92247772216797
NIMES HOPITAL - Pôle Psychiatrie;2;3.7;false;4.319732189178467;43.82707977294922
TOURS - Vinci Gare;5;7;false;0.6937050223350525;47.390506744384766
Paris | Boulevard Beaumarchais 87;6;3;False;2.36738;48.858967
"Toulon; Pkg co-voiturage Escaillon; Route de Marseille";2;22;false;5.88738;43.12855
PIA - Rue Sainte Anne;2;3.7;false;2.9200360774993896;42.74360656738281
SAINT ALBAN (PARKING VISITEURS) - Rue De Fenouillet Centre Commercial Hexagone;8;22.0;false;1.4074219465255737;43.690975189208984
Paris | Rue Pierre Brossolette 1;6;7;False;2.347262;48.84196
SAINT DENIS DE PILE - RUE DU CHAMPS DE FOIRE - SALLE DES FETES - AU BOURG;2;22000;false;-0.204426;44.9921
Hénin Beaumont - Square Ilot Carnot;8;22;TRUE;2.95;50.4216
OuestCharge - Diva Sp - Missillac - Saint-Jean;2;22;false;-2.158828;47.480876
Paris | Avenue Georges Mandel 1;6;7;False;2.2858;48.863
ByMyCar Volkswagen Vienne;3;22.08;false;4.864492;45.52963
Ourouer les Bourdelins;2;18;false;2.784353;46.9306179
"Verclause; Parking du Supermarche";2;22;false;5.426297;44.378797
Cora Villers Semeuse;3;60;false;4.75058;49.7379109
SOULAC SUR MER - PARKING DE LA BALEINE;2;22000;false;-1.126126;45.514442
SUPER U MAREIL EN CHAMPAGNE;3;22;false;-0.163216;47.9883648
PAU - PARKING ZENITH 1;2;22000;false;-0.366184;43.332508
L'HAY LES ROSES - Avenue du Général de Gaulle;2;3.7;false;2.3398005962371826;48.7796516418457
OuestCharge - E-Twin - Les Essarts - Eglise;2;22.00;false;-1.22665;46.77294
FEIGNIES - Route de Valenciennes;1;50;TRUE;3.907042;50.280594
"Le Luc; Parking Rond point de l'Europe";2;22;false;6.316517;43.3927
Bmw Rennes;18;50.00;false;-1.720249;48.179568
TOULOUSE - Avenue de Collignon;4;22;false;1.4439200162887573;43.615928649902344
CD54 - VILLE DAUDUN LE ROMAN;2;50000;false;5.891198;49.366949
Intermarché Fronton;6;90;false;1.390795;43.8306716
RIMONT - D518-Route De La Gare;2;22;TRUE;1.279369;42.993833
OuestCharge - Quick Charger - Olonne-sur-Mer - Leclerc;2;43.00;false;-1.778495;46.514553
Bricomarché Estancarbon;3;60;false;0.7607159;43.116064
ECQUES - Rue du Brule;2;22;TRUE;2.290505;50.670177
GUITRES - AV DE L ISLE / PARKING L ANGLE RUE DE LA GRAVETTE;2;22000;false;-0.185352;45.040447
"Saint-Marcel-Lès-Valence; Le Village";2;22;false;4.957015;44.972802
SUEZ TORCY;2;7;false;4.4557611;46.7798858
AIGUILLON - PARKING AVENUE JF PONCET;2;50000;false;0.339443;44.295475
SAINT ALBAN (CARRELAGE) - Rue De Fenouillet Centre Commercial Hexagone;2;22.0;false;1.404278039932251;43.69017028808594
MENTON - Promenade Du Maréchal Leclerc De Hautecloque;2;3.7;false;7.494254112243652;43.781005859375
SAINT JEAN D'ILLAC - Rue Gay Lussac;4;3.7;false;0.7458860278129578;44.80838394165039
CAPBRETON - PARKING DU LAC;2;22000;false;-1.439685;43.653248
ZONE COMMERCIAL - PUGET SUR ARGENS;4;22;FALSE;6.706553;43.443935
"Poisy; Route d'Annecy";2;22;false;6.083534;45.918435
PARKING GAMBUS;1;22;true;5.041201;43.815137
CASTRES - Mélou - Route de Toulouse;4;3.7;false;2.217634916305542;43.593265533447266
Vendeuvre du Poitou;2;18;false;0.30925;46.73564
Ford Annecy;5;22.08;false;6.099967;45.885354
CAPENDU - Rue Du Cers - Parking Pole Santé;2;18.0;false;2.559999942779541;43.18555450439453
CHEVILLY-LARUE - Rue de la Provence;2;22;TRUE;2.359804;48.77233
BROUCKERQUE - Place De L'Eglise;2;22.0;false;2.292656898498535;50.953773498535156
DELETTES - Rue du centre;2;22;TRUE;2.212831;50.619774
SAINT BRANDAN-PLACE DE LEGLISE;2;22000;false;-2.869649;48.389687
LACLAPE CAMPING;4;12;false;3.519401;43.28532
Toyota - Fontenay le Comte - 22kW AC D;1;22;false;-0.8261274;46.46755
JOUARS-PONTCHARTRAIN - Route De Paris;4;3.7;false;1.9008179903030396;48.80232238769531
Intermarché Dieuze;3;60;false;6.7114876;48.8138708
"Villers-Bocage; Rue Richard Lenoir";2;44;false;-0.651174;49.080152
ALLEGRE LES FUMADES - Parking Casino;2;18;TRUE;4.228375;44.18624
BROUZET LES ALES - Parking Du Stade;2;18;TRUE;4.245281;44.138087
OuestCharge - Diva Sp - Mesanger - Bellangeraie;2;22.00;false;-1.228706;47.430853
Opel Dijon;5;22.08;false;5.066835;47.352507
AIMARGUES - Avenue Des Anciens Combattants;2;22;TRUE;4.208202;43.683188
DOMAINE GUEGUEN;2;22;true;3.8007328050838853;47.813308037603726
OuestCharge - Quick Charger Evtronic - Segre - Promenade;2;50;false;-0.869483;47.69788
RELAIS LORRAINE LES RAPPES;6;175;False;5.863486341983179;48.26738780480035
QUIÉVRECHAIN - rue Jean Mermoz;2;18;TRUE;3.669368;50.396595
Peugeot Roanne;17;22.08;false;4.082662;46.042932
OuestCharge - Diva Sp - Saint-Viaud - Parc Des Sports;2;22.00;false;-2.014579;47.257994
LM - Tassin (magasin 117);4;22.08;true;4.78698;45.7696
SIGEIF - RUE VICTOR HUGO - CARRIERES-SUR-SEINE;2;22000;false;2.17596;48.90592
VILLEFRANCHE D'ALBIGEOIS - Place De La Bascule;2;22.0;false;2.330476999282837;43.896087646484375
NEUILLY SUR SEINE - Bagatelle;10;3.7;false;2.250797986984253;48.87668228149414
THIENNES - Rue de la Gare;1;3.7;TRUE;2.466566;50.651226
"Louvigny; Rue Edouard Boubat";2;22;false;-0.399309;49.160816
"Huez; L'eclose";2;22;false;6.06886;45.08731
OuestCharge - Diva Sp - Juvigne - Mairie;2;22.00;false;-1.03395;48.230821
GER - PARKING SALLE POLYVALENTE;2;22000;false;-0.052827;43.252918
